1,Djal,hooo un nouveau moyen dalimenter la bulle immobiliere avec de largent publique. pour ca ils en trouvent des idees… ,10-12-2021 08:29:55,0,zemmour
1,Ghis J.,lr rn avocats et pompiers : la nouvelle equipe deric zemmour a lyon ,10-12-2021 08:29:55,2,zemmour
1,Balou#FXB ♦️,les patrons francais surpris par le succes d’eric zemmour l’attendent toutefois sur quatre dossiers clefs dont il… ,10-12-2021 08:29:54,0,zemmour
1,électeurdepuis1992,dans la foulee du lancement des “grandes ecoles avec zemmour” le candidat a la presidentielle donne en ce moment m… ,10-12-2021 08:29:54,0,zemmour
1,agathe@serpentine,elysee il est giga chaud zemmour. le mec c’est mike tyson. il envoie des arguments qui arrachent les oreilles… ,10-12-2021 08:29:54,0,zemmour
1,Riptaud,zemmour qui met ses lunettes depuis le debut de la presidentielle pour faire plus serieux meme energie quun ado q… ,10-12-2021 08:29:53,2,zemmour
1,Jérôme Dupond ⓩ,le senat tenu par lr a vote la prolongation de la loi sru au-dela de . avec  tout pour la racaill… ,10-12-2021 08:29:52,0,zemmour
1,Sgt Bibisse,zemmour aussi dangereux que cartel de la drogue mexicain   faut pas abuser quand meme ,10-12-2021 08:29:52,0,zemmour
1,Gilbert Bonnet,lemission sur france  etait un bon entrainement pour e. zemmour.un stage commando en milieu tres tres hostile.,10-12-2021 08:29:52,2,zemmour
1,leaks,le comportement de lea salame face a eric zemmour sidere les telespectateurs  via  no… ,10-12-2021 08:29:52,0,zemmour
1,EuroPhobe non vaxx,un parti ruine une dediabolisation stupide et ratee un zemmour balance par macron et bollore. non vous ne serez… ,10-12-2021 08:29:51,0,zemmour
1,delage,mis en difficulte par eric zemmour  bruno le maire a montre ce soir un visage haineux et a fait assaut de demagogi… ,10-12-2021 08:29:50,0,zemmour
1,Vladdh,_reseau  _metro ca a plante les stations vlille aussi,09-12-2021 06:40:01,0,Vlille
1,Sarah,h du matin la soiree avec mes potes se termine on rentre en vlille trql. je depose agathe en bas de chez elle q… ,09-12-2021 04:21:29,4,Vlille
1,Thibs, un sportif comme toi devrait y allez en vlille.,06-12-2021 11:08:04,4,Vlille
1,Γατόπαρδος,demain en vlille a la fac  ilevia j’espere que t’es conscient de ce que tu fais.,05-12-2021 11:30:04,4,Vlille
1,Mamy P.,  _actu visez large quand meme les vlille quand le metro est hs cest une denree r… ,05-12-2021 08:33:59,2,Vlille
1,Mamy P.,  _actu ou - min en vlille en passant par larriere du zenith fives puis hellem… ,05-12-2021 08:05:38,2,Vlille
1,kassos4life,si qqun a trouve mes crampons dans le panier de son vlille ca m’arrangerait de fou  pinte a la cle,02-12-2021 07:56:53,2,Vlille
1,кuвa 🇵🇱,oh le vlille de  kg sur la gibole ptdrrr ,02-12-2021 09:29:44,4,Vlille
1,actu-sport,deschamps lavoue il navait aucun probleme avec benzema: ultra-performant depuis son retour en equipe de france a… ,10-12-2021 08:31:34,4,Equipe de France
1,roussel, franchement vous l’avez vu joue avec le milan il est nul giroud c’est termine en equipe de france,10-12-2021 08:31:17,0,Equipe de France
1,jeremy, 𝐉𝐄𝐔 𝐂𝐎𝐍𝐂𝐎𝐔𝐑𝐒 pour tenter de gagner un coffret collector du maillot de l’equipe de france dedicace par les joue… ,10-12-2021 08:31:01,4,Equipe de France
1,David Camarena/Дэвид Камарена,can  : mahdi camara preselectionne par la gambie : ne en france et passe par l’equipe de france en u le mil… ,10-12-2021 08:30:49,4,Equipe de France
1,Foot01.com,deschamps lavoue il navait aucun probleme avec benzema ,10-12-2021 08:30:29,4,Equipe de France
1,Christophe Moreau,tu te souviens     christophecapelle des entrainements de o… ,10-12-2021 08:30:05,4,Equipe de France
1,Arthur Perrot, didier deschamps est revenu dans rothen s’enflamme sur le cas d’olivier giroud non selectionne depuis l’euro. il… ,10-12-2021 08:25:42,2,Equipe de France
1,Ouest-France,basket. steve kerr va succeder a gregg popovich sur le banc de team usa ,10-12-2021 08:23:43,4,Equipe de France
1,Chantal R., il sappelle antoine.. il nest pas mannequin chez franck provost il ne met pas le genou… ,10-12-2021 08:22:07,2,Equipe de France
1,allezlensois.fr,le selectionneur de l’equipe de france indique qu’il suit le lateral du rclens tout en evoquant certaines reserves… ,10-12-2021 08:21:00,4,Equipe de France
1,Ayyoub Abdellaoui, cest parti pour un numero exceptionnel de rothen senflamme avec le selectionneur des bleus didier deschamps.… ,10-12-2021 08:16:33,4,Equipe de France
1,CHRISTIEN,didier deschamps ne ferme pas la porte au banc du psg  il ne manque  que lui defenseurs… ,10-12-2021 08:15:49,2,Equipe de France
1,Emmaa_J, interstellar est encore à l'affiche et y'a qu'Allah bénisse la France aussi qu'à l'air cool,10/12/21 08:15,-1,France
1,Laure Darcos, le sondage ce sera le  avril prochain.aujourd’hui la dynamique est bonne et lancee : nous sommes rassembles… ,10-12-2021 08:14:38,-1,Equipe de France
1,Trecy Dx 🎄,equipe de france : deschamps approuve le choix zidane et ne ferme pas la porte au psg  footnational ,10-12-2021 08:14:11,4,Equipe de France
1,Allen,revenir en france avec le wanted x zevent avec toute lequipe je nai pu que leur envoyer de la force de lenergie… ,10-12-2021 08:13:00,4,Equipe de France
1,Eline,le rugby francais est fier de compter dans ses rangs le meilleur joueur du monde en .bravo antoine dupont ai… ,10-12-2021 08:11:40,4,Equipe de France
1,EuroCopa, didier deschamps a declare au micro de rmc que continuer a etre le selectionneur de lequipe de france apres la c… ,10-12-2021 08:04:45,4,Equipe de France
1,actu-sport,equipe de france : deschamps revient sur lechec a leuro: cinq mois apres lechec a leuro didier deschamps a de… ,10-12-2021 08:03:05,0,Equipe de France
1,AntoJaja, a la question sur le fait quil entraine un jour le psg ou non il a quand meme dit tu me reposera la… ,10-12-2021 08:01:15,2,Equipe de France
1,Patrick Jobert,evidemment. il ny a quun aphatie pour setonner quun candidat a lelection presidentielle veuille parler de son… ,10-12-2021 08:32:49,0,Election presidentielle
1,matthieu cabanel,« ce soir j’ai vu quelqu’un qui est devenu un vrai candidat a l’election presidentielle. il n’y a pas de langue de… ,10-12-2021 08:31:48,0,Election presidentielle
1,BSkippen, levolution de lensemble des sondages pour le premier tour de lelection presidentielle de  qui ont ete pu… ,10-12-2021 08:31:38,0,Election presidentielle
1,totoche, pecresse vs macron. differents candidats meme plan le nouvelordremondial. la voila la veritable arnaque de… ,10-12-2021 08:31:14,0,Election presidentielle
1,Patriote Franck Meissel, en direct - le candidat a lelection presidentielle revient sur la proposition dune primaire de la gauche sur r… ,10-12-2021 08:31:11,2,Election presidentielle
1,GérardleNormand,dans l’election presidentielle qui vient  sera comme en  le seul candidat qui se reclame de l’ue.,10-12-2021 08:30:31,2,Election presidentielle
1,Fred l’Antillais. #Z, revivez les meilleurs moments du debat entre eric zemmour candidat a lelection presidentielle et bruno le maire… ,10-12-2021 08:30:16,4,Election presidentielle
1,Arnous Christophe,de nombreux medias dont «liberation» exhortent tous les candidats declares a l’election presidentielle a s’engage… ,10-12-2021 08:28:17,2,Election presidentielle
1,Julien Bouchard,elections   residant a letrangerafin de voter a lelection presidentielle et aux legislatives en … ,10-12-2021 08:26:43,2,Election presidentielle
1,LOISELET,« certains responsables politiques veulent interdire les francais de venir ecouter un candidat a lelection preside… ,10-12-2021 08:26:25,0,Election presidentielle
1,araquiri,  c’est que de la tv. tout est bidonne. comme l’election presidentielle et cie. mytho hanouna.,10-12-2021 08:25:48,0,Election presidentielle
1,Reconquête - Vosges,le candidat eric zemmour etait invite dans « elysee  ». celui qui a recemment annonce sa participation a l’elec… ,10-12-2021 08:25:37,2,Election presidentielle
1,Tanguy Bismuth A la maison,la moitie des francais na aucun nom en tete pour lequel ils auraient envie de voter a la presidentielle. cest  l… ,10-12-2021 08:25:17,0,Election presidentielle
1,MT. Lefeuvre, presentait a lyon les enjeux des prochaines elections pour le parti politique _officiel et nico… ,10-12-2021 08:24:34,2,Election presidentielle
1,FARGIER François,la campagne presidentielle et les legislatives seront concentrees sur les reseaux sociaux. candidats sortez la cb… ,10-12-2021 08:24:23,2,Election presidentielle
1,Paul Pic,presidentielle :  % des sympathisants de gauche prefereraient christiane taubira  ,10-12-2021 08:23:52,2,Election presidentielle
1,Toulousain Patriote,voila le debat. bruno le maire en matou matois ne parvient pas a le faire sortir de ses gonds. tarif de l’electri… ,10-12-2021 08:23:31,0,Election presidentielle
1,🅰🅼🅴🅻🅸🅴 R!econquète🇫🇷,j’ai allume le live pile quand il a dit « je pense que je vais gagner l’election presidentielle »il a fait mon week-end  ,10-12-2021 08:22:12,4,Election presidentielle
1,ZORRO,france doit repondre a la colere des telespectateurs suite a la scandaleuse attitude de leasalame animant lemis… ,10-12-2021 08:20:51,0,Election presidentielle
1,Lawaly Ibrahim souley,election presidentielle  : les meetings politiques menaces par la cinquieme vague de covid- ,10-12-2021 08:20:50,0,Election presidentielle
